table,item,quantity,published,rederived,abs_diff,rel_diff,source,status,note
m02_intraday_2019_2022_loghar_metrics.csv,RW-RV,n,784.0,784.0,0.0,0.0,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,RW-RV,mse,5.2838285975715815e-08,5.283828597571581e-08,6.617444900424222e-24,1.2523958296954529e-16,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,RW-RV,rmse,0.0002298657999262,0.0002298657999262087,8.700722434196173e-18,3.7851313405428734e-14,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,RW-RV,mae,6.578935497975982e-05,6.578935497975982e-05,0.0,0.0,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,RW-RV,qlike,0.3584319726638106,0.3584319726638106,0.0,0.0,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,HAR-RV,n,784.0,784.0,0.0,0.0,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,HAR-RV,mse,3.825518005313587e-05,3.825518005313587e-05,0.0,0.0,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,HAR-RV,rmse,0.0061850772067239,0.0061850772067239285,2.862293735361732e-17,4.62774131946176e-15,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,HAR-RV,mae,0.0006760527515945,0.0006760527515945742,7.426784881525705e-17,1.0985510914657634e-13,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_loghar_metrics.csv,HAR-RV,qlike,0.4886350485065897,0.48863504850658973,5.551115123125783e-17,1.1360452223170645e-16,m02_intraday_2019_2022_loghar.parquet,OK,
m02_intraday_2019_2022_metrics.csv,HAR-RV,n,784.0,784.0,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,HAR-RV,mse,4.176329944537388e-08,4.1763299445373875e-08,6.617444900424222e-24,1.5845119969699221e-16,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,HAR-RV,rmse,0.0002043607091526,0.0002043607091526497,4.968356455414824e-17,2.431170099192041e-13,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,HAR-RV,mae,6.046388729685261e-05,6.046388729685261e-05,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,HAR-RV,qlike,0.2744895722052716,0.2744895722052716,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,GARCH,n,784.0,784.0,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,GARCH,mse,5.6251003065953535e-08,5.6251003065953535e-08,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,GARCH,rmse,0.0002371729391519,0.00023717293915190564,5.637851296924623e-18,2.3771056331657633e-14,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,GARCH,mae,7.171748128341523e-05,7.171748128341523e-05,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,GARCH,qlike,0.3301714255327858,0.33017142553278583,5.551115123125783e-17,1.6812827197775056e-16,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,EGARCH,n,784.0,784.0,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,EGARCH,mse,5.665607030845293e-08,5.665607030845292e-08,6.617444900424222e-24,1.1680028043591504e-16,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,EGARCH,rmse,0.0002380253564401,0.00023802535644013416,3.415236843329339e-17,1.4348205982789049e-13,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,EGARCH,mae,6.901579848824777e-05,6.901579848824777e-05,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,EGARCH,qlike,0.3327506405309858,0.33275064053098585,5.551115123125783e-17,1.6682507700864553e-16,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,RW-RV,n,784.0,784.0,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,RW-RV,mse,5.2838285975715815e-08,5.283828597571581e-08,6.617444900424222e-24,1.2523958296954529e-16,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,RW-RV,rmse,0.0002298657999262,0.0002298657999262087,8.700722434196173e-18,3.7851313405428734e-14,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,RW-RV,mae,6.578935497975982e-05,6.578935497975982e-05,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_intraday_2019_2022_metrics.csv,RW-RV,qlike,0.3584319726638106,0.3584319726638106,0.0,0.0,m02_intraday_2019_2022.parquet,OK,
m02_rq4_ftse_metrics.csv,EGARCH,n,795.0,795.0,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,EGARCH,mse,7.111718545430743e-08,7.111718545430742e-08,1.3234889800848443e-23,1.8609974110057856e-16,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,EGARCH,rmse,0.0002666780558169,0.00026667805581694835,4.83554168928535e-17,1.8132506907900258e-13,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,EGARCH,mae,7.719281760522071e-05,7.719281760522071e-05,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,EGARCH,qlike,0.2959740529927931,0.29597405299279317,5.551115123125783e-17,1.8755411384865384e-16,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,HAR-RV,n,795.0,795.0,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,HAR-RV,mse,7.465884202276829e-08,7.465884202276828e-08,1.3234889800848443e-23,1.7727156546055554e-16,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,HAR-RV,rmse,0.0002732377024181,0.00027323770241818434,8.435092901937224e-17,3.0870896758713417e-13,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,HAR-RV,mae,7.832015039281643e-05,7.832015039281643e-05,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,HAR-RV,qlike,0.299732905473131,0.29973290547313103,5.551115123125783e-17,1.8520205895856844e-16,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,GARCH,n,795.0,795.0,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,GARCH,mse,8.158773449917522e-08,8.158773449917522e-08,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,GARCH,rmse,0.0002856356674142,0.00028563566741423457,3.458604930228759e-17,1.2108449065688424e-13,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,GARCH,mae,9.08268591972642e-05,9.082685919726421e-05,1.3552527156068805e-20,1.4921276895234776e-16,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,GARCH,qlike,0.3344244722219696,0.3344244722219696,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,RW-RV,n,795.0,795.0,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,RW-RV,mse,1.1662893241059781e-07,1.1662893241059779e-07,2.6469779601696886e-23,2.269572314055722e-16,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,RW-RV,rmse,0.0003415097837699,0.0003415097837699497,4.971066960846038e-17,1.4556148014182245e-13,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,RW-RV,mae,8.89061522409282e-05,8.89061522409282e-05,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_ftse_metrics.csv,RW-RV,qlike,0.5561843947564739,0.5561843947564739,0.0,0.0,m02_rq4_ftse.parquet,OK,
m02_rq4_rut_metrics.csv,HAR-RV,n,788.0,788.0,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,HAR-RV,mse,2.8033841614909018e-08,2.8033841614909018e-08,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,HAR-RV,rmse,0.0001674330959365,0.00016743309593658304,8.304988641238964e-17,4.960183406265557e-13,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,HAR-RV,mae,6.716354053673203e-05,6.716354053673203e-05,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,HAR-RV,qlike,0.2260330045577247,0.22603300455772476,5.551115123125783e-17,2.4558869772082904e-16,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,RW-RV,n,788.0,788.0,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,RW-RV,mse,2.8749838082455025e-08,2.8749838082455022e-08,3.308722450212111e-24,1.150866464264125e-16,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,RW-RV,rmse,0.0001695577721086,0.0001695577721086681,6.808789643208968e-17,4.015616363989501e-13,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,RW-RV,mae,6.964217216672461e-05,6.964217216672461e-05,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,RW-RV,qlike,0.2859859957362961,0.28598599573629613,5.551115123125783e-17,1.9410443888463662e-16,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,EGARCH,n,788.0,788.0,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,EGARCH,mse,4.0912022558967765e-08,4.091202255896776e-08,6.617444900424222e-24,1.6174817294564924e-16,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,EGARCH,rmse,0.0002022672058415,0.00020226720584159895,9.896055329361442e-17,4.892565400402158e-13,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,EGARCH,mae,0.0001262677083625,0.0001262677083625222,2.2199039481640703e-17,1.7580931632900017e-13,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,EGARCH,qlike,0.4436889783041359,0.4436889783041359,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,GARCH,n,788.0,788.0,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,GARCH,mse,7.106068964083396e-08,7.106068964083395e-08,1.3234889800848443e-23,1.862476971127397e-16,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,GARCH,rmse,0.0002665721096454,0.00026657210964546526,6.526897078362737e-17,2.448454599036995e-13,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,GARCH,mae,0.0001469959474387,0.0001469959474387984,9.839134715305953e-17,6.693473450626284e-13,m02_rq4_rut.parquet,OK,
m02_rq4_rut_metrics.csv,GARCH,qlike,0.4810036323403373,0.4810036323403373,0.0,0.0,m02_rq4_rut.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,HAR-RV,n,795.0,795.0,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,HAR-RV,mse,4.083842655968248e-10,4.083842655968248e-10,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,HAR-RV,rmse,2.0208519629028368e-05,2.0208519629028368e-05,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,HAR-RV,mae,6.764995169620967e-06,6.764995169620967e-06,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,HAR-RV,qlike,0.0038093404510718,0.003809340451071814,1.3877787807814457e-17,3.6430946475025056e-15,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,RW-RV,n,795.0,795.0,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,RW-RV,mse,7.785915169733045e-10,7.785915169733046e-10,1.0339757656912846e-25,1.328008003106379e-16,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,RW-RV,rmse,2.790325280273439e-05,2.790325280273439e-05,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,RW-RV,mae,8.660899470378042e-06,8.660899470378042e-06,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,RW-RV,qlike,0.0047177152955638,0.004717715295563852,5.204170427930421e-17,1.1031124393674304e-14,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,GARCH,n,795.0,795.0,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,GARCH,mse,2.362465299148044e-08,2.3624652991480437e-08,3.308722450212111e-24,1.40053801061345e-16,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,GARCH,rmse,0.0001537031326664,0.00015370313266645035,5.036119091195168e-17,3.2765233888405195e-13,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,GARCH,mae,5.045385424914634e-05,5.045385424914634e-05,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,GARCH,qlike,0.0942217674791807,0.09422176747918071,1.3877787807814457e-17,1.4728855315605177e-16,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,EGARCH,n,795.0,795.0,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,EGARCH,mse,3.9023526261818586e-08,3.902352626181858e-08,6.617444900424222e-24,1.6957577990328527e-16,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,EGARCH,rmse,0.0001975437325298,0.00019754373252983397,3.3962633053108426e-17,1.7192462964111034e-13,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,EGARCH,mae,6.008703771910695e-05,6.008703771910695e-05,0.0,0.0,m02_yang_zhang_diagnostic.parquet,OK,
m02_yang_zhang_diagnostic_metrics.csv,EGARCH,qlike,0.130846320521675,0.13084632052167508,8.326672684688674e-17,6.363704116012449e-16,m02_yang_zhang_diagnostic.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-VIX,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-VIX,mse,3.6280993569530144e-08,3.6280993569530144e-08,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-VIX,rmse,0.0001904757033574,0.00019047570335748899,8.898589330674778e-17,4.671771346069198e-13,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-VIX,mae,5.444990953133391e-05,5.444990953133391e-05,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-VIX,qlike,0.2301474474867539,0.23014744748675395,5.551115123125783e-17,2.4119820505266636e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-RVonly,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-RVonly,mse,4.0209644791512055e-08,4.020964479151205e-08,6.617444900424222e-24,1.6457357270216703e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-RVonly,rmse,0.0002005234270391,0.00020052342703911694,1.6940658945086007e-17,8.448219340368023e-14,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-RVonly,mae,6.057960506644357e-05,6.0579605066443574e-05,6.776263578034403e-21,1.1185717652999245e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM-RVonly,qlike,0.2596404463150226,0.25964044631502264,5.551115123125783e-17,2.1380009170029684e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM,mse,4.4849348142240164e-08,4.484934814224016e-08,6.617444900424222e-24,1.4754829611875133e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM,rmse,0.0002117766468292,0.00021177664682924828,4.8274101729917085e-17,2.2794818244926993e-13,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM,mae,5.862772884378922e-05,5.862772884378922e-05,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,LSTM,qlike,0.2650186360787922,0.2650186360787922,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,HAR-RV,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,HAR-RV,mse,4.176329944537388e-08,4.1763299445373875e-08,6.617444900424222e-24,1.5845119969699221e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,HAR-RV,rmse,0.0002043607091526,0.0002043607091526497,4.968356455414824e-17,2.431170099192041e-13,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,HAR-RV,mae,6.046388729685261e-05,6.046388729685261e-05,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,HAR-RV,qlike,0.2744895722052716,0.2744895722052716,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,GARCH,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,GARCH,mse,5.6251003065953535e-08,5.6251003065953535e-08,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,GARCH,rmse,0.0002371729391519,0.00023717293915190564,5.637851296924623e-18,2.3771056331657633e-14,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,GARCH,mae,7.171748128341523e-05,7.171748128341523e-05,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,GARCH,qlike,0.3301714255327858,0.33017142553278583,5.551115123125783e-17,1.6812827197775056e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,EGARCH,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,EGARCH,mse,5.665607030845293e-08,5.665607030845292e-08,6.617444900424222e-24,1.1680028043591504e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,EGARCH,rmse,0.0002380253564401,0.00023802535644013416,3.415236843329339e-17,1.4348205982789049e-13,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,EGARCH,mae,6.901579848824777e-05,6.901579848824777e-05,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,EGARCH,qlike,0.3327506405309858,0.33275064053098585,5.551115123125783e-17,1.6682507700864553e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,RW-RV,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,RW-RV,mse,5.2838285975715815e-08,5.283828597571581e-08,6.617444900424222e-24,1.2523958296954529e-16,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,RW-RV,rmse,0.0002298657999262,0.0002298657999262087,8.700722434196173e-18,3.7851313405428734e-14,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,RW-RV,mae,6.578935497975982e-05,6.578935497975982e-05,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_metrics.csv,RW-RV,qlike,0.3584319726638106,0.3584319726638106,0.0,0.0,m03_lstm_intraday_2019_2022.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,LSTM,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,LSTM,mse,4.292204603696688e-08,4.292204603696688e-08,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,LSTM,rmse,0.0002071763645712,0.00020717636457126784,6.784395094328044e-17,3.2746955032104837e-13,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,LSTM,mae,5.567230519051135e-05,5.567230519051135e-05,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,LSTM,qlike,0.2607482817757202,0.26074828177572024,5.551115123125783e-17,2.1289172397693936e-16,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,HAR-RV,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,HAR-RV,mse,4.176329944537388e-08,4.1763299445373875e-08,6.617444900424222e-24,1.5845119969699221e-16,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,HAR-RV,rmse,0.0002043607091526,0.0002043607091526497,4.968356455414824e-17,2.431170099192041e-13,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,HAR-RV,mae,6.046388729685261e-05,6.046388729685261e-05,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,HAR-RV,qlike,0.2744895722052716,0.2744895722052716,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,GARCH,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,GARCH,mse,5.6251003065953535e-08,5.6251003065953535e-08,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,GARCH,rmse,0.0002371729391519,0.00023717293915190564,5.637851296924623e-18,2.3771056331657633e-14,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,GARCH,mae,7.171748128341523e-05,7.171748128341523e-05,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,GARCH,qlike,0.3301714255327858,0.33017142553278583,5.551115123125783e-17,1.6812827197775056e-16,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,EGARCH,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,EGARCH,mse,5.665607030845293e-08,5.665607030845292e-08,6.617444900424222e-24,1.1680028043591504e-16,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,EGARCH,rmse,0.0002380253564401,0.00023802535644013416,3.415236843329339e-17,1.4348205982789049e-13,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,EGARCH,mae,6.901579848824777e-05,6.901579848824777e-05,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,EGARCH,qlike,0.3327506405309858,0.33275064053098585,5.551115123125783e-17,1.6682507700864553e-16,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,RW-RV,n,784.0,784.0,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,RW-RV,mse,5.2838285975715815e-08,5.283828597571581e-08,6.617444900424222e-24,1.2523958296954529e-16,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,RW-RV,rmse,0.0002298657999262,0.0002298657999262087,8.700722434196173e-18,3.7851313405428734e-14,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,RW-RV,mae,6.578935497975982e-05,6.578935497975982e-05,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m03_lstm_intraday_2019_2022_refit1_metrics.csv,RW-RV,qlike,0.3584319726638106,0.3584319726638106,0.0,0.0,m03_lstm_intraday_2019_2022_refit1.parquet,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv,Regime-LSTM-B,n,784.0,784.0,0.0,0.0,m05_regime_dl_intraday_2019_2022_hmm.parquet,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv,Regime-LSTM-B,mse,4.0486658967231496e-08,4.048665896723149e-08,6.617444900424222e-24,1.634475422084137e-16,m05_regime_dl_intraday_2019_2022_hmm.parquet,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv,Regime-LSTM-B,rmse,0.0002012129691824,0.00020121296918248458,8.456776945386935e-17,4.202898540660591e-13,m05_regime_dl_intraday_2019_2022_hmm.parquet,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv,Regime-LSTM-B,mae,5.334308669349087e-05,5.334308669349087e-05,0.0,0.0,m05_regime_dl_intraday_2019_2022_hmm.parquet,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv,Regime-LSTM-B,qlike,0.2583132248991653,0.25831322489916536,5.551115123125783e-17,2.1489860324777045e-16,m05_regime_dl_intraday_2019_2022_hmm.parquet,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv,LSTM-RVonly,n,784.0,784.0,0.0,0.0,m05_regime_dl_intraday_2019_2022_hmm.parquet,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv,LSTM-RVonly,mse,4.0209644791512055e-08,4.020964479151205e-08,6.617444900424222e-24,1.6457357270216703e-16,m05_regime_dl_intraday_2019_2022_hmm.parquet,OK,
